id,address,city,country,dateAdded,dateUpdated,floorSizeValue,latitude,longitude,lotSizeValue,lotSizeUnit,mlsNumber,neighborhoods,numBathroom,numBedroom,numFloor,parking,postalCode,propertyType,yearBuilt,price,pricePerSquareFoot
RS1pQncBcI676yQn7x1E,,Nashville,US,2021-01-27T05:56:14Z,2022-04-30T11:27:47Z,,36.16364,-86.77734,,,,,1,0,,,,Loft,,170,
j3QWCHgBCTtH1b0owKhs,,Nashville,US,2021-03-06T15:10:12Z,2022-04-30T11:27:47Z,,36.12483,-86.77499,,,,,1,1,,,,Guesthouse,,101,
HDdmNHIBA7mjcpg9bKOp,,Nashville,US,2019-11-14T23:56:04Z,2022-04-30T11:27:47Z,,36.13693,-86.78132,,,,,1,2,,,,Guesthouse,,214,
DewBRXcBhBhNBLFcMo3P,,Nashville,US,2021-01-27T18:00:42Z,2022-04-30T11:27:47Z,,36.38591,-86.99851,,,,,5.5,6,,,,Cabin,,817,
yiu7d3kB5p3ULnC0Pb0j,,Nashville,US,2021-05-17T00:30:30Z,2022-04-30T11:27:47Z,,36.12453,-86.78401,,,,,1,2,,,,Guesthouse,,101,
wleSQHIBzBVh0wsvjOxn,,Nashville,US,2020-05-01T11:39:58Z,2022-04-30T11:27:47Z,,36.15538,-86.77074,,,,,1,1,,,,Loft,,155,
x1UDUnIBT9R6xkeZJ6to,,Nashville,US,2020-01-19T15:51:53Z,2022-04-30T11:27:47Z,,36.11658,-86.80444,,,,,1.5,2,,,,Room,,126,
GQv5V3IBzUQvJ7ofbYvR,,Nashville,US,2019-12-05T02:30:46Z,2022-04-30T11:27:47Z,,36.29848,-86.78259,,,,,1,1,,,,Cabin,,350,
#NAME?,,Nashville,US,2019-12-31T15:25:14Z,2022-04-30T11:27:47Z,,36.12535,-86.79068,,,,,1,1,,,,Guesthouse,,101,
AEXORXIBT9R6xkeZ8f-M,,Nashville,US,2019-11-03T09:17:16Z,2022-04-30T11:27:47Z,,36.15187,-86.78508,,,,,1.5,1,,,,Loft,,157,
Da89C3cBCrU5VJ5kN5uj,,Nashville,US,2021-01-16T12:48:17Z,2022-04-30T11:27:47Z,,36.13012,-86.79841,,,,,1,3,,,,Guesthouse,,221,
FzdmNHIBA7mjcpg9Z6NI,,Nashville,US,2019-11-03T09:30:37Z,2022-04-30T11:27:47Z,,36.14253,-86.79094,,,,,1,0,,,,Guesthouse,,98,
7U-LRXIBA7mjcpg9JhV9,,Nashville,US,2020-05-04T04:12:41Z,2022-04-30T11:27:47Z,,36.01223,-87.02512,,,,,1,1,,,,Cabin,,101,
9Ev0N3IBzBVh0wsvqVPJ,,Nashville,US,2019-11-14T23:56:55Z,2022-04-30T11:27:47Z,,36.13154,-86.78709,,,,,1,1,,,,Guesthouse,,101,
8Z4h2nkBCTtH1b0oNjLo,,Nashville,US,2021-06-05T03:04:40Z,2022-04-30T11:27:47Z,,36.154888,-86.775414,,,,,1,0,,,,Loft,,208,
KTvQN3IBA7mjcpg9C0se,,Nashville,US,2019-11-03T09:30:06Z,2022-04-30T11:27:47Z,,36.12995,-86.79624,,,,,1,0,,,,Guesthouse,,101,
CSupkH4Bkcuqw3PhgYSU,,Nashville,US,2022-01-25T09:55:34Z,2022-04-30T11:27:47Z,,36.11071,-86.79704,,,,,1,1,,,,Guesthouse,,101,
OWqNV38ByN4LkFz_HnXS,,Nashville,US,2022-03-05T00:49:00Z,2022-04-30T11:27:47Z,,36.17095,-86.78011,,,,,1,3,,,,Loft,,220,
g-D0OHIBzUQvJ7ofUOTc,,Nashville,US,2019-10-31T22:17:10Z,2022-04-30T11:27:47Z,,36.25419,-86.80866,,,,,2,2,,,,Cabin,,163,
XkXwRHIBT9R6xkeZmCkk,,Nashville,US,2019-11-03T09:30:45Z,2022-04-30T11:27:47Z,,36.16257,-86.78029,,,,,1,1,,,,Loft,,157,
DeXvO3IBzUQvJ7ofDpyb,,Nashville,US,2019-11-03T09:09:05Z,2022-04-30T11:27:47Z,,36.15513,-86.77057,,,,,1,2,,,,Loft,,208,
lUIlPHIBA7mjcpg9YRuN,,Nashville,US,2019-11-03T09:30:42Z,2022-04-30T11:27:47Z,,36.15176,-86.7851,,,,,1.5,1,,,,Loft,,157,
VDxMOHIBA7mjcpg9rAHg,,Nashville,US,2019-11-14T23:56:45Z,2022-04-30T11:27:47Z,,36.13199,-86.78615,,,,,1,1,,,,Guesthouse,,62,
MU4-OnIBzBVh0wsv-bFU,,Nashville,US,2019-11-03T19:00:20Z,2022-04-30T11:27:47Z,,36.16339,-86.77673,,,,,1,1,,,,Loft,,208,
leP9X3cByN4LkFz_pAEL,,Nashville,US,2021-02-01T23:46:33Z,2022-04-30T11:27:47Z,,36.149269,-86.788803,,,,,1,1,,,,Guesthouse,,251,
OoN74HUBA7mjcpg9-J58,,Nashville,US,2019-11-14T23:56:19Z,2022-04-30T11:27:47Z,,36.12807,-86.79229,,,,,2,3,,,,Room,,132,
jWFmhH0BhBhNBLFckRV4,,Nashville,US,2021-12-04T07:44:14Z,2022-04-30T11:27:47Z,,36.15525,-86.77127,,,,,2,2,,,,Loft,,275,
8XnqVXgBCTtH1b0oKIn3,,Nashville,US,2021-03-21T17:51:52Z,2022-04-30T11:27:47Z,,36.15715,-86.77463,,,,,1,1,,,,Loft,,276,
vDg4PHIBT9R6xkeZc_6u,,Nashville,US,2019-11-03T09:17:17Z,2022-04-30T11:27:47Z,,36.15187,-86.78508,,,,,1,0,,,,Loft,,157,
WfKLRXIBzUQvJ7ofEOCw,,Nashville,US,2020-01-04T23:24:32Z,2022-04-30T11:27:47Z,,36.15293,-86.78396,,,,,1.5,1,,,,Loft,,157,
v3Ob-X0B5p3ULnC0ndMg,,Nashville,US,2021-12-27T01:57:44Z,2022-04-30T11:27:47Z,,36.11195,-86.79828,,,,,1,1,,,,Guesthouse,,101,
p1bhP3IBzBVh0wsvEvC0,,Nashville,US,2019-10-31T22:17:16Z,2022-04-30T11:27:47Z,,36.21809,-86.92669,,,,,1,1,,,,Cabin,,220,
O0XpRHIBT9R6xkeZziHH,,Nashville,US,2019-12-31T19:10:37Z,2022-04-30T11:27:47Z,,36.11185,-86.7881,,,,,1,2,,,,Guesthouse,,101,
N3XpbnoBcI676yQnZRiE,,Nashville,US,2021-07-04T00:27:07Z,2022-04-30T11:27:47Z,,36.12291,-86.78817,,,,,1,2,,,,Guesthouse,,447,
vg9ix3gBhBhNBLFc5kXP,,Nashville,US,2021-04-12T18:40:50Z,2022-04-30T11:27:47Z,,36.1466,-86.78011,,,,,1,2,,,,Loft,,208,
IC8wHXsByN4LkFz_Cayd,,Nashville,US,2021-08-06T20:38:12Z,2022-04-30T11:27:47Z,,36.12448,-86.78923,,,,,1,2,,,,Guesthouse,,157,
xl8LA38B3hcw0YbIp8Yw,,Nashville,US,2022-02-16T14:59:29Z,2022-04-30T11:27:47Z,,36.15532,-86.7766,,,,,2,2,,,,Loft,,395,
KfO9RXIBzUQvJ7ofWAzo,,Nashville,US,2019-11-03T09:32:36Z,2022-04-30T11:27:47Z,,36.12645,-86.79149,,,,,1,1,,,,Guesthouse,,148,
RksRQ3IBA7mjcpg95rS3,,Nashville,US,2019-11-03T09:09:09Z,2022-04-30T11:27:47Z,,36.15187,-86.78508,,,,,1,0,,,,Loft,,157,
pU7BRHIBA7mjcpg9CTi4,,Nashville,US,2019-11-03T09:11:42Z,2022-04-30T11:27:47Z,,36.02547,-87.01327,,,,,1.5,2,,,,Cabin,,157,
8ttlNHIBzUQvJ7ofp6LP,,Nashville,US,2019-11-14T23:56:30Z,2022-04-30T11:27:47Z,,36.13279,-86.79113,,,,,1,1,,,,Guesthouse,,98,
Qi-nmnkB5p3ULnC0mtbZ,,Nashville,US,2021-05-23T19:15:45Z,2022-04-30T11:27:46Z,,36.15472,-86.77537,,,,,1,1,,,,Loft,,157,
SV3PRHIBzBVh0wsv7_YG,,Nashville,US,2019-11-03T09:08:58Z,2022-04-30T11:27:46Z,,36.1264,-86.77857,,,,,1,1,,,,Loft,,101,
O_KKRXIBzUQvJ7ofNd_o,,Nashville,US,2019-11-03T09:11:50Z,2022-04-30T11:27:46Z,,36.13994,-86.79235,,,,,1,2,,,,Bungalow,,157,
2FsTQ3IBzBVh0wsv7Gka,,Nashville,US,2019-09-21T20:32:48Z,2022-04-30T11:27:46Z,,36.16261,-86.77627,,,,,1,1,,,,Loft,,155,
s1I7PHIBzBVh0wsvbA0k,,Nashville,US,2019-10-20T19:49:36Z,2022-04-30T11:27:46Z,,36.12903,-86.79336,,,,,1,0,,,,Loft,,101,
pOY2PHIBzUQvJ7ofvCoF,,Nashville,US,2019-11-03T09:30:54Z,2022-04-30T11:27:46Z,,36.15187,-86.78508,,,,,1,0,,,,Loft,,157,
92gR-X4ByN4LkFz_IjA8,,Nashville,US,2022-02-14T16:29:16Z,2022-04-30T11:27:46Z,,36.1381,-86.80988,,,,,1,1,,,,Loft,,115,
orU9C3cB7_VlwaV8jZpl,,Nashville,US,2021-01-16T12:48:38Z,2022-04-30T11:27:46Z,,36.15386,-86.7744,,,,,1,1,,,,Loft,,101,
317fRHIBzBVh0wsvEgpp,,Nashville,US,2019-11-24T19:10:45Z,2022-04-30T11:27:46Z,,36.12384,-86.79788,,,,,1,2,,,,Bungalow,,149,
bO8LQ3IBzUQvJ7ofon_2,,Nashville,US,2019-11-03T09:11:58Z,2022-04-30T11:27:46Z,,36.14098,-86.79135,,,,,4,4,,,,Bungalow,,452,
fF6KRXIBzBVh0wsvJbhT,,Nashville,US,2019-12-08T20:42:38Z,2022-04-30T11:27:46Z,,36.12909,-86.79412,,,,,2,3,,,,Bungalow,,208,
zPLDRHIBzUQvJ7ofXAm9,,Nashville,US,2019-12-24T14:59:17Z,2022-04-30T11:27:46Z,,36.13715,-86.77712,,,,,1,1,,,,Loft,,157,
2zLNN3IBT9R6xkeZowrz,,Nashville,US,2020-01-14T08:17:56Z,2022-04-30T11:27:46Z,,36.1284,-86.78772,,,,,2,3,,,,Bungalow,,390,
DN_NN3IBzUQvJ7of7D-4,,Nashville,US,2019-11-03T09:17:13Z,2022-04-30T11:27:46Z,,36.15186,-86.78454,,,,,1.5,1,,,,Loft,,157,
OBW-IXkBhBhNBLFcvH_F,,Nashville,US,2021-04-30T07:46:58Z,2022-04-30T11:27:46Z,,36.1324,-86.78161,,,,,2,3,,,,Bungalow,,133,
u2C8DH8B3hcw0YbIUA5f,,Nashville,US,2022-02-18T12:09:02Z,2022-04-30T11:27:46Z,,36.13702,-86.78764,,,,,1,2,,,,Bungalow,,221,
Y2Yayn0BhBhNBLFctLIt,,Nashville,US,2021-12-17T20:34:47Z,2022-04-30T11:27:46Z,,36.16044,-86.80624,,,,,1,1,,,,Loft,,101,
QkWIRXIBT9R6xkeZI7-C,,Nashville,US,2019-11-24T16:36:23Z,2022-04-30T11:27:46Z,,36.14051,-86.81609,,,,,2,3,,,,Loft,,208,
GWi8DH8ByN4LkFz_UL4h,,Nashville,US,2022-02-18T12:09:02Z,2022-04-30T11:27:46Z,,36.13553,-86.78655,,,,,1,2,,,,Bungalow,,208,
MPOvRXIBzUQvJ7ofBwN3,,Nashville,US,2019-04-03T17:10:31Z,2022-04-30T11:27:46Z,,36.15495,-86.77043,,,,,1,2,,,,Loft,,277,
umC8DH8B3hcw0YbIUA5F,,Nashville,US,2022-02-18T12:09:02Z,2022-04-30T11:27:46Z,,36.137,-86.7863,,,,,1,2,,,,Bungalow,,208,
EEXORXIBT9R6xkeZGf7N,,Nashville,US,2015-10-28T18:57:56Z,2022-04-30T11:27:46Z,,36.12983,-86.80042,,,,,1,1,,,,Bungalow,,101,
MTnsQoABkcuqw3PhwZhs,,Nashville,US,2022-04-19T17:44:13Z,2022-04-30T11:27:46Z,,36.16854,-86.78265,,,,,1,0,,,,Loft,,133,
vv0XTnIBzUQvJ7ofqBIt,,Nashville,US,2019-11-03T09:14:27Z,2022-04-30T11:27:46Z,,36.13744,-86.76498,,,,,1,0,,,,Loft,,157,
iF7KRXIBzBVh0wsvju9M,,Nashville,US,2019-11-03T09:09:02Z,2022-04-30T11:27:46Z,,36.15244,-86.78538,,,,,1,0,,,,Loft,,157,
kgVOVHIBzUQvJ7ofY8Xr,,Nashville,US,2019-10-31T22:14:30Z,2022-04-30T11:27:46Z,,36.18005,-86.79292,,,,,1,0,,,,Loft,,100,
hi42NHIBT9R6xkeZLD6_,,Nashville,US,2019-11-03T09:14:22Z,2022-04-30T11:27:46Z,,36.1278,-86.78551,,,,,2,2,,,,Loft,,220,
Gmi8DH8ByN4LkFz_UL5O,,Nashville,US,2022-02-18T12:09:02Z,2022-04-30T11:27:46Z,,36.13723,-86.78657,,,,,1,2,,,,Bungalow,,157,
o7U9C3cB7_VlwaV8l5p1,,Nashville,US,2021-01-16T12:48:39Z,2022-04-30T11:27:46Z,,36.15577,-86.78862,,,,,1,0,,,,Loft,,155,
28ZXfXMBT9R6xkeZ0H5v,,Nashville,US,2020-07-23T20:22:53Z,2022-04-30T11:27:46Z,,36.1546,-86.77472,,,,,1,0,,,,Loft,,155,
TkTJRHIBT9R6xkeZrPJX,,Nashville,US,2019-12-08T20:43:38Z,2022-04-30T11:27:46Z,,36.15187,-86.78508,,,,,1.5,1,,,,Loft,,157,
4EcyNHIBzBVh0wsv309N,,Nashville,US,2019-11-03T09:11:46Z,2022-04-30T11:27:46Z,,36.13181,-86.78316,,,,,1,2,,,,Bungalow,,157,
jBs95ngB5p3ULnC0ss3m,,Nashville,US,2021-04-18T18:28:26Z,2022-04-30T11:27:45Z,,36.17784,-86.75443,,,,,2,4,,,,Hotel,,220,
10I4PHIBA7mjcpg9GjyY,,Nashville,US,2019-11-03T09:14:13Z,2022-04-30T11:27:45Z,,36.13323,-86.76477,,,,,2,3,,,,Cottage,,220,
EwQ95ngByN4LkFz_s-QM,,Nashville,US,2021-04-18T18:28:26Z,2022-04-30T11:27:45Z,,36.17656,-86.75394,,,,,2,4,,,,Hotel,,220,
A0-uRXIBA7mjcpg9eTmO,,Nashville,US,2019-10-23T20:11:14Z,2022-04-30T11:27:45Z,,36.11732,-86.78994,,,,,1,3,,,,Cottage,,221,
ssl0xXgBkcuqw3Phe0t5,,Nashville,US,2021-04-12T09:40:48Z,2022-04-30T11:27:45Z,,36.17805,-86.75445,,,,,2,4,,,,Hotel,,389,
nxE95ngBhBhNBLFcsqLk,,Nashville,US,2021-04-18T18:28:26Z,2022-04-30T11:27:45Z,,36.17654,-86.75532,,,,,2,4,,,,Hotel,,220,
I17ORXIBzBVh0wsvgfXE,,Nashville,US,2019-11-03T09:14:02Z,2022-04-30T11:27:45Z,,36.1447,-86.79014,,,,,1,1,,,,Room,,95,
G302y34B5p3ULnC0BHl5,,Nashville,US,2022-02-05T18:47:01Z,2022-04-30T11:27:45Z,,36.13296,-86.82275,,,,,1,1,,,,Cottage,,157,
oRE95ngBhBhNBLFcs6IH,,Nashville,US,2021-04-18T18:28:26Z,2022-04-30T11:27:45Z,,36.17781,-86.7551,,,,,2,4,,,,Hotel,,389,
wXM2y34BhBhNBLFcDnOt,,Nashville,US,2022-02-05T18:47:04Z,2022-04-30T11:27:45Z,,36.145729,-86.796013,,,,,1,2,,,,Hotel,,101,
AVI95ngBcI676yQns7mb,,Nashville,US,2021-04-18T18:28:26Z,2022-04-30T11:27:45Z,,36.17693,-86.75467,,,,,2,4,,,,Hotel,,328,
aN_QN3IBzUQvJ7ofAkHB,,Nashville,US,2020-05-09T16:57:53Z,2022-04-30T11:27:45Z,,36.13602,-86.77017,,,,,1,2,,,,Cottage,,125,
CC8LA38Bkcuqw3PhsWRR,,Nashville,US,2022-02-16T14:59:32Z,2022-04-30T11:27:45Z,,36.145729,-86.79599,,,,,1,2,,,,Hotel,,101,
G17-RHIBzBVh0wsvljMv,,Nashville,US,2019-11-03T09:13:58Z,2022-04-30T11:27:45Z,,36.14589,-86.79529,,,,,2,2,,,,Cottage,,157,
gkIyPHIBA7mjcpg9wjTR,,Nashville,US,2019-11-03T09:07:41Z,2022-04-30T11:27:45Z,,36.16334,-86.75045,,,,,1,2,,,,Cottage,,157,
aoMi53gBCTtH1b0oKuKI,,Nashville,US,2021-04-18T22:37:59Z,2022-04-30T11:27:45Z,,36.17713,-86.75449,,,,,2,4,,,,Hotel,,389,
YkZ1P3IBA7mjcpg93K4J,,Nashville,US,2019-11-14T23:41:52Z,2022-04-30T11:27:45Z,,36.16454,-86.7749,,,,,2,3,,,,Hotel,,1299,
PYM95ngBCTtH1b0os9il,,Nashville,US,2021-04-18T18:28:26Z,2022-04-30T11:27:45Z,,36.1763,-86.75334,,,,,2,4,,,,Hotel,,389,
GTg4PHIBT9R6xkeZGv6U,,Nashville,US,2019-11-03T09:14:10Z,2022-04-30T11:27:45Z,,36.14658,-86.79395,,,,,2,2,,,,Cottage,,208,
ZvBtQ3IBzUQvJ7ofLgn2,,Nashville,US,2019-11-03T09:14:06Z,2022-04-30T11:27:45Z,,36.1443,-86.79492,,,,,2,3,,,,Cottage,,157,
yk5huXgBcI676yQnn-48,,Nashville,US,2021-04-10T01:24:45Z,2022-04-30T11:27:45Z,,36.17853,-86.75343,,,,,2,4,,,,Hotel,,389,
eEL8QnIBT9R6xkeZ9UW2,,Nashville,US,2019-12-08T16:32:00Z,2022-04-30T11:27:45Z,,36.18027,-86.75842,,,,,1,1,,,,Cottage,,102,
wnM2y34BhBhNBLFcDnOz,,Nashville,US,2022-02-05T18:47:04Z,2022-04-30T11:27:45Z,,36.145744,-86.796021,,,,,1,2,,,,Hotel,,101,
gpHx5nwBcI676yQnR-2U,,Nashville,US,2021-11-03T17:55:44Z,2022-04-30T11:27:45Z,,36.15503,-86.77643,,,,,1,1,,,,Hotel,,350,
EgQ95ngByN4LkFz_s-QE,,Nashville,US,2021-04-18T18:28:26Z,2022-04-30T11:27:45Z,,36.17773,-86.7534,,,,,2,4,,,,Hotel,,328,
NFvJT3IBA7mjcpg9y8hJ,,Nashville,US,2019-10-31T22:10:26Z,2022-04-30T11:27:45Z,,36.17371,-86.80405,,,,,2,2,,,,Cottage,,164,
aCM2y34Bod0R46D1DrWO,,Nashville,US,2022-02-05T18:47:04Z,2022-04-30T11:27:45Z,,36.145744,-86.796013,,,,,1,2,,,,Hotel,,101,
LRJp_ngBhBhNBLFcIsud,,Nashville,US,2021-04-23T11:06:46Z,2022-04-30T11:27:45Z,,36.1771,-86.75442,,,,,2,4,,,,Hotel,,220,
scl0xXgBkcuqw3Phe0s5,,Nashville,US,2021-04-12T09:40:48Z,2022-04-30T11:27:45Z,,36.1772,-86.75395,,,,,2,4,,,,Hotel,,220,
Azb-ZnwB3hcw0YbIkmbp,,Nashville,US,2021-10-09T21:38:52Z,2022-04-30T11:27:45Z,,36.1199,-86.79993,,,,,2,2,,,,Cottage,,148,
21X-ZnwB5p3ULnC0oOwU,,Nashville,US,2021-10-09T21:38:55Z,2022-04-30T11:27:45Z,,36.15772,-86.78325,,,,,1,1,,,,Hotel,,600,
lDc2NHIBA7mjcpg9q3IR,,Nashville,US,2020-02-20T21:13:44Z,2022-04-30T11:27:45Z,,36.1324,-86.78287,,,,,1,1,,,,Cottage,,170,
l0asN3gBcI676yQnh_xY,,Nashville,US,2021-03-15T20:55:57Z,2022-04-30T11:27:44Z,,36.14603,-86.79625,,,,,1,2,,,,Hotel,,101,
zRCsN3gB5p3ULnC0hxpS,,Nashville,US,2021-03-15T20:55:56Z,2022-04-30T11:27:44Z,,36.14553,-86.79559,,,,,1,2,,,,Hotel,,101,
wHULA38BhBhNBLFcjBHQ,,Nashville,US,2022-02-16T14:59:22Z,2022-04-30T11:27:44Z,,36.145748,-86.796021,,,,,1,2,,,,Hotel,,101,
0UcyNHIBzBVh0wsvz0_x,,Nashville,US,2019-11-03T09:05:24Z,2022-04-30T11:27:44Z,,36.15938,-86.82816,,,,,1,2,,,,Room,,90,
9L82M3gBkcuqw3PhjvHm,,Nashville,US,2021-03-15T00:08:36Z,2022-04-30T11:27:44Z,,36.14551,-86.79566,,,,,1,2,,,,Hotel,,101,
zve6HHgByN4LkFz_ARa2,,Nashville,US,2021-03-10T15:20:55Z,2022-04-30T11:27:44Z,,36.14554,-86.79559,,,,,1,2,,,,Hotel,,101,
GH01y34B5p3ULnC0sXl2,,Nashville,US,2022-02-05T18:46:40Z,2022-04-30T11:27:44Z,,36.145748,-86.796021,,,,,1,2,,,,Hotel,,101,
q0YaN3gBcI676yQnfPij,,Nashville,US,2021-03-15T18:16:25Z,2022-04-30T11:27:44Z,,36.1455,-86.79562,,,,,1,2,,,,Hotel,,101,
BfKQRXIBzUQvJ7ofg-Wm,,Nashville,US,2019-11-03T09:05:22Z,2022-04-30T11:27:44Z,,36.07697,-86.63759,,,,,1,1,,,,Room,,35,
lkasN3gBcI676yQnh_xO,,Nashville,US,2021-03-15T20:55:56Z,2022-04-30T11:27:44Z,,36.14551,-86.79565,,,,,1,2,,,,Hotel,,101,
cUsLQ3IBA7mjcpg9fqrg,,Nashville,US,2019-11-15T00:40:19Z,2022-04-30T11:27:44Z,,36.13657,-86.80377,,,,,2,2,,,,Hotel,,208,
r2Y1y34ByN4LkFz_sc13,,Nashville,US,2022-02-05T18:46:40Z,2022-04-30T11:27:44Z,,36.145744,-86.796005,,,,,1,2,,,,Hotel,,102,
iA3SEngB5p3ULnC0nETv,,Nashville,US,2021-03-08T17:11:35Z,2022-04-30T11:27:44Z,,36.14554,-86.79566,,,,,1,2,,,,Hotel,,101,
mg9aKngB5p3ULnC0hkwB,,Nashville,US,2021-03-13T06:51:18Z,2022-04-30T11:27:44Z,,36.14554,-86.79562,,,,,1,2,,,,Hotel,,101,
yC01y34Bkcuqw3Phsb52,,Nashville,US,2022-02-05T18:46:40Z,2022-04-30T11:27:44Z,,36.145741,-86.795998,,,,,1,1,,,,Hotel,,101,
U02DNn0ByN4LkFz_9dk_,,Nashville,US,2021-11-19T04:45:57Z,2022-04-30T11:27:44Z,,36.09737,-86.7221,,,,,1.5,2,,,,Room,,250,
l80RBHkBkcuqw3Php-q3,,Nashville,US,2021-04-24T13:28:56Z,2022-04-30T11:27:44Z,,36.14549,-86.79562,,,,,1,2,,,,Hotel,,101,
1xqXc30Bkcuqw3Ph9Dwi,,Nashville,US,2021-12-01T01:24:38Z,2022-04-30T11:27:44Z,,36.09224,-86.92462,,,,,1,1,,,,Room,,63,
AS41NHIBT9R6xkeZsz5g,,Nashville,US,2019-12-24T15:09:30Z,2022-04-30T11:27:44Z,,36.13665,-86.80363,,,,,2,2,,,,Hotel,,208,
siULA38Bod0R46D1jFO-,,Nashville,US,2022-02-16T14:59:22Z,2022-04-30T11:27:44Z,,36.14576,-86.796013,,,,,1,2,,,,Hotel,,102,
SzLZN3IBT9R6xkeZoRoz,,Nashville,US,2019-10-08T05:03:39Z,2022-04-30T11:27:44Z,,36.13584,-86.80235,,,,,2,2,,,,Hotel,,208,
frU8C3cB7_VlwaV875rY,,Nashville,US,2021-01-16T12:47:58Z,2022-04-30T11:27:33Z,,36.12035,-86.79661,,,,,1,1,,,,Apartment,,101,
6N7aOXcByN4LkFz_7cE6,,Nashville,US,2021-01-25T14:03:04Z,2022-04-30T11:27:32Z,,36.12644,-86.77843,,,,,1,0,,,,Apartment,,81,
iRSDNn0Bkcuqw3Ph6tNR,,Nashville,US,2021-11-19T04:45:54Z,2022-04-30T11:27:32Z,,36.13733,-86.79526,,,,,1,1,,,,Room,,63,
__aBmHcBhBhNBLFcJnbK,,Nashville,US,2021-02-12T23:08:56Z,2022-04-30T11:27:32Z,,36.12775,-86.78572,,,,,2,2,,,,Apartment,,221,
J4BiVoABhBhNBLFcV2jY,,Nashville,US,2022-04-23T12:25:27Z,2022-04-30T11:27:32Z,,36.14452,-86.79575,,,,,1,1,,,,Apartment,,53,
QUVmRXIBT9R6xkeZSqVc,,Nashville,US,2016-08-16T18:02:16Z,2022-04-30T11:27:32Z,,36.12374,-86.78864,,,,,1,1,,,,Apartment,,101,
F1GJR3IBA7mjcpg9lT3i,,Nashville,US,2019-11-14T23:26:53Z,2022-04-30T11:27:11Z,,36.12696,-86.80653,,,,,1,1,,,,Apartment,,157,
H2QjS3IBzBVh0wsvhuz9,,Nashville,US,2019-11-14T23:29:48Z,2022-04-30T11:27:11Z,,36.13919,-86.79335,,,,,1,1,,,,Apartment,,102,
E0I4PHIBA7mjcpg9ST1F,,Nashville,US,2019-11-14T23:25:52Z,2022-04-30T11:27:11Z,,36.11114,-86.78954,,,,,1,1,,,,Apartment,,79,
HVoWT3IBA7mjcpg9XKjy,,Nashville,US,2019-11-24T16:28:53Z,2022-04-30T11:27:11Z,,36.12694,-86.78633,,,,,2,2,,,,Apartment,,133,
PC_k8XUBzUQvJ7of_vpg,,Nashville,US,2019-10-20T19:49:03Z,2022-04-30T11:27:11Z,,36.13122,-86.80066,,,,,1,2,,,,Apartment,,101,
vV5mRXIBzBVh0wsvJ539,,Nashville,US,2019-11-15T00:43:35Z,2022-04-30T11:27:11Z,,36.12467,-86.78619,,,,,1,2,,,,Apartment,,155,
WXqS4HUBT9R6xkeZ1k0M,,Nashville,US,2019-11-15T00:44:07Z,2022-04-30T11:27:11Z,,36.13903,-86.79971,,,,,1,1,,,,Apartment,,101,
iGOSVXIBA7mjcpg9ydvK,,Nashville,US,2020-01-04T23:23:26Z,2022-04-30T11:27:11Z,,36.12676,-86.78562,,,,,2,2,,,,Apartment,,208,
7UM7PXIBA7mjcpg9F8q9,,Nashville,US,2019-12-10T01:57:06Z,2022-04-30T11:27:11Z,,36.12679,-86.77831,,,,,1,1,,,,Apartment,,98,
LV47zX4B3hcw0YbIgjRW,,Nashville,US,2022-02-06T04:12:16Z,2022-04-30T11:27:11Z,,36.145748,-86.795998,,,,,1,1,,,,Room,,90,
aYs8C3cBj3PZVL9h65ZS,,Nashville,US,2021-01-16T12:47:57Z,2022-04-30T11:27:11Z,,36.12411,-86.78621,,,,,1,1,,,,Apartment,,102,
_E4_OnIBzBVh0wsvbbGU,,Nashville,US,2019-11-14T23:29:39Z,2022-04-30T11:27:11Z,,36.138737,-86.79361,,,,,1,1,,,,Apartment,,101,
vRO6cHkByN4LkFz_GdMm,,Nashville,US,2021-05-15T15:51:54Z,2022-04-30T11:27:11Z,,36.13905,-86.80114,,,,,1,0,,,,Apartment,,157,
1EmjQXIBA7mjcpg9fLao,,Nashville,US,2015-10-28T18:58:11Z,2022-04-30T11:27:11Z,,36.11806,-86.78812,,,,,1,1,,,,Apartment,,63,
blkLKHcBCTtH1b0om9Lf,,Nashville,US,2021-01-22T03:03:05Z,2022-04-30T11:27:11Z,,36.13865,-86.7965,,,,,1,1,,,,Apartment,,101,
qzTLOXIBT9R6xkeZ6tj9,,Nashville,US,2016-08-16T18:01:53Z,2022-04-30T11:27:11Z,,36.13601,-86.80282,,,,,1,1,,,,Apartment,,101,
9DRPOXIBT9R6xkeZ7y6p,,Nashville,US,2019-11-14T23:29:38Z,2022-04-30T11:27:11Z,,36.1498,-86.8051,,,,,1,1,,,,Apartment,,101,
uk9wRXIBA7mjcpg9iQFY,,Nashville,US,2019-11-03T09:30:03Z,2022-04-30T11:27:11Z,,36.14979,-86.80491,,,,,1,1,,,,Apartment,,101,
sPfKSXIBzUQvJ7ofsToy,,Nashville,US,2015-11-05T23:24:35Z,2022-04-30T11:27:11Z,,36.14275,-86.79487,,,,,1,1,,,,Apartment,,90,
zOPXbXcByN4LkFz_c705,,Nashville,US,2021-02-04T16:19:32Z,2022-04-30T11:27:11Z,,36.10966,-86.78838,,,,,1,1,,,,Apartment,,101,
T2udT3IBzBVh0wsvhQZS,,Nashville,US,2019-10-23T20:12:20Z,2022-04-30T11:27:11Z,,36.138737,-86.79361,,,,,1,1,,,,Apartment,,101,
